"label_panel","FL_ppm","alpha_label","alpha","deltaH_permil","deltaH_ppm","generation_time_years","mu_day","detectable_fraction","incubation_time_days","TG_error_years"
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00234756537943836,0.808937373174007,0.000787613791002231,0.000974023636230846,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00240233954702426,0.790493322956537,0.000787613791002231,0.00099674987608377,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0024583917235044,0.772469803425008,0.000787613791002231,0.00102000637203998,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00251575172780265,0.754857226335205,0.000787613791002231,0.00104380549620928,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00257445007458784,0.737646222058175,0.000787613791002231,0.00106815990937162,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00263451799050708,0.72082763459573,0.000787613791002231,0.00109308256771243,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00269598743079786,0.704392516709584,0.000787613791002231,0.00111858672971512,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00275889109628782,0.688332125161564,0.000787613791002231,0.00114468596321439,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00282326245079104,0.67263791606233,0.000787613791002231,0.00117139415261414,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00288913573891032,0.657301540326159,0.000787613791002231,0.00119872550627373,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00295654600425482,0.64231483922935,0.000787613791002231,0.00122669456406663,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00302552910808267,0.627669840069911,0.000787613791002231,0.00125531620511544,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00309612174837871,0.613358751926193,0.000787613791002231,0.00128460565570733,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00316836147937722,0.599373961512241,0.000787613791002231,0.00131457849739421,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00324228673154022,0.585708029127636,0.000787613791002231,0.00134525067528189,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00331793683200193,0.572353684699687,0.000787613791002231,0.00137663850651263,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00339535202549016,0.559303823915861,0.000787613791002231,0.00140875868894561,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00347457349573599,0.54655150444439,0.000787613791002231,0.00144162831003998,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00355564338738284,0.53408994224106,0.000787613791002231,0.00147526485594508,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00363860482840682,0.521912507940197,0.000787613791002231,0.00150968622080286,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00372350195306014,0.510012723327941,0.000787613791002231,0.00154491071626724,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00381037992534994,0.498384257895938,0.000787613791002231,0.00158095708124572,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0038992849630648,0.4870209254736,0.000787613791002231,0.00161784449186812,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00399026436236195,0.475916680937154,0.000787613791002231,0.00165559257168803,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00408336652292813,0.46506561699373,0.000787613791002231,0.00169422140212227,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00417864097372746,0.454461961038764,0.000787613791002231,0.00173375153313386,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00427613839935017,0.444100072085062,0.000787613791002231,0.00177420399416431,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00437591066697602,0.433974437761875,0.000787613791002231,0.00181560030532101,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00447801085396685,0.424079671382406,0.000787613791002231,0.00185796248882555,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00458249327610299,0.414410509078166,0.000787613791002231,0.00190131308072923,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00468941351647839,0.404961806998677,0.000787613791002231,0.00194567514290193,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00479882845507005,0.395728538575023,0.000787613791002231,0.00199107227530066,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00491079629899731,0.386705791845786,0.000787613791002231,0.00203752862852437,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00502537661348714,0.377888766843956,0.000787613791002231,0.00208506891666176,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.005142630353562,0.369272773043421,0.000787613791002231,0.00213371843043876,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00526261989646697,0.36085322686368,0.000787613791002231,0.00218350305067282,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00538540907485353,0.352625649231439,0.000787613791002231,0.00223444926204116,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00551106321073759,0.344585663197819,0.000787613791002231,0.0022865841671702,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0056396491502498,0.336728991609876,0.000787613791002231,0.00233993550105374,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00577123529919674,0.329051454835228,0.000787613791002231,0.00239453164580757,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00590589165945175,0.321548968538546,0.000787613791002231,0.00245040164576838,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00604368986619493,0.314217541508749,0.000787613791002231,0.00250757522294483,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00618470322602193,0.307053273535744,0.000787613791002231,0.00256608279282928,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00632900675594203,0.300052353335567,0.000787613791002231,0.00262595548057839,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00647667722328603,0.29321105652284,0.000787613791002231,0.00268722513757117,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00662779318654535,0.28652574362945,0.000787613791002231,0.0027499243583535,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00678243503716395,0.279992858168411,0.000787613791002231,0.00281408649797793,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00694068504230544,0.273608924741861,0.000787613791002231,0.00287974568974806,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00710262738861791,0.267370547192205,0.000787613791002231,0.00294693686337696,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00726834822702005,0.261274406795407,0.000787613791002231,0.00301569576356924,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00743793571853209,0.255317260495482,0.000787613791002231,0.00308605896903675,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0076114800811762,0.249495939179237,0.000787613791002231,0.00315806391195784,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00778907363797112,0.243807345990346,0.000787613791002231,0.00323174889789077,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00797081086604662,0.238248454681876,0.000787613791002231,0.0033071531261517,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00815678844690394,0.23281630800636,0.000787613791002231,0.00338431671066809,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00834710531784891,0.227508016142595,0.000787613791002231,0.0034632807013188,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0085418627246251,0.222320755158291,0.000787613791002231,0.00354408710577192,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00874116427527512,0.217251765507786,0.000787613791002231,0.0036267789118323,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00894511599525846,0.21229835056401,0.000787613791002231,0.00371140011031037,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00915382638385552,0.207457875183913,0.000787613791002231,0.00379799571842464,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00936740647188762,0.202727764306617,0.000787613791002231,0.00388661180375015,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00958596988078367,0.198105501583514,0.000787613791002231,0.00397729550872576,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.00980963288302518,0.193588628039612,0.000787613791002231,0.00407009507573322,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0100385144640014,0.189174740765392,0.000787613791002231,0.0041650598727614,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0102727363853079,0.184861491638499,0.000787613791002231,0.00426224041966933,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0105124232495218,0.180646586074576,0.000787613791002231,0.00436168841506199,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0107577025664885,0.176527781806575,0.000787613791002231,0.00446345676379324,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.011008704821155,0.172502887691912,0.000787613791002231,0.00456759960511036,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0112655635429861,0.168569762546804,0.000787613791002231,0.00467417234145539,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0115284153770001,0.164726314007196,0.000787613791002231,0.00478323166793835,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0117974001564616,0.160970497415651,0.000787613791002231,0.00489483560249821,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.012072660977271,0.157300314733627,0.000787613791002231,0.00500904351676759,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0123543442740894,0.153713813478546,0.000787613791002231,0.00512591616765756,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0126425998982393,0.150209085685103,0.000787613791002231,0.00524551572967944,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.012937581197424,0.146784266890261,0.000787613791002231,0.00536790582802067,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0132394450973054,0.14343753514138,0.000787613791002231,0.00549315157239251,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0135483521849869,0.140167110026964,0.000787613791002231,0.00562131959166742,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0138644667944427,0.136971251729515,0.000787613791002231,0.00575247806932462,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0141879570939417,0.133848260099969,0.000787613791002231,0.00588669677972271,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0145189951755099,0.130796473753248,0.000787613791002231,0.00602404712521853,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.014857757146481,0.127814269184423,0.000787613791002231,0.00616460217415226,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0152044232231833,0.124900059905036,0.000787613791002231,0.00630843669971857,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0155591778268113,0.122052295599111,0.000787613791002231,0.00645562721974493,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0159222096815358,0.11926946129841,0.000787613791002231,0.00660625203739793,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0162937119149019,0.116550076576491,0.000787613791002231,0.00676039128283939,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0166738821605701,0.113892694761145,0.000787613791002231,0.00691812695585442,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0170629226634545,0.111295902164784,0.000787613791002231,0.00707954296947409,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0174610403873139,0.108758317332387,0.000787613791002231,0.00724472519461592,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0178684471248539,0.106278590306578,0.000787613791002231,0.0074137615057659,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.018285359610397,0.103855401909477,0.000787613791002231,0.00758674182772646,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0187119996351822,0.101487463040912,0.000787613791002231,0.00776375818345508,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0191485941653545,0.0991735139926369,0.000787613791002231,0.00794490474301914,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0195953754627079,0.0969123237781879,0.000787613791002231,0.00813027787369303,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.020052581208245,0.0947026894780155,0.000787613791002231,0.00831997619122407,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0205204546286193,0.0925434355995496,0.000787613791002231,0.00851410061229465,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0209992446255291,0.0904334134518546,0.000787613791002231,0.00871275440820836,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0214892059081287,0.0883715005345435,0.000787613791002231,0.00891604325982882,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0219905991285302,0.0863565999406236,0.000787613791002231,0.00912407531380034,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0225036910204666,0.084387639772959,0.000787613791002231,0.00933696124008028,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.02302875454119,0.082463572574037,0.000787613791002231,0.00955481429081387,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.023566069016681,0.0805833747687362,0.000787613791002231,0.00977775036058263,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0241159202902457,0.0787460461198,0.000787613791002231,0.0100058880480586,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0246786008745803,0.0769506091957251,0.000787613791002231,0.0102393487190969,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0252544101073835,0.0751961088507824,0.000787613791002231,0.010478256571301,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0258436543105996,0.0734816117168938,0.000787613791002231,0.0107227387000934,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0264466469533773,0.0718062057070944,0.000787613791002231,0.010972925166329,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0270637088188304,0.0701689995303157,0.000787613791002231,0.0112289490654853,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.02769516817469,0.0685691222172318,0.000787613791002231,0.0114909465984671,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.028341360947938,0.067005722656917,0.000787613791002231,0.0117590571440638,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0290026309035148,0.0654779691440672,0.000787613791002231,0.0120334233330963,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0296793298271976,0.0639850489365454,0.000787613791002231,0.0123141911242948,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0303718177127453,0.0625261678230144,0.000787613791002231,0.0126015098819467,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0310804629534091,0.0611005497004288,0.000787613791002231,0.0128955324553561,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0318056425379133,0.0597074361611594,0.000787613791002231,0.013196415260157,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0325477422510065,0.0583460860895316,0.000787613791002231,0.0135043183615249,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0333071568786944,0.0570157752675631,0.000787613791002231,0.0138194055593283,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0340842904182595,0.0557157959896905,0.000787613791002231,0.0141418444752682,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0348795562931818,0.0544454566862805,0.000787613791002231,0.0144718066420503,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0356933775730737,0.0532040815557253,0.000787613791002231,0.0148094675946377,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0365261871987473,0.0519910102049261,0.000787613791002231,0.0151550069636331,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0373784282125319,0.0508055972979737,0.000787613791002231,0.0155086085708395,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0382505539939661,0.0496472122128395,0.000787613791002231,0.0158704605270506,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0391430285009893,0.048515238705894,0.000787613791002231,0.0162407553321231,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0400563265167599,0.0474090745840745,0.000787613791002231,0.0166196899773836,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0409909339022332,0.0463281313845267,0.000787613791002231,0.0170074660504252,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0419473478546321,0.0452718340615522,0.000787613791002231,0.0174042898423489,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0429260771719486,0.0442396206806918,0.000787613791002231,0.0178103724575076,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0439276425236169,0.0432309421197855,0.000787613791002231,0.0182259299258104,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0449525767275017,0.042245261776847,0.000787613791002231,0.0186511833176474,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0460014250333492,0.0412820552846002,0.000787613791002231,0.0190863588614955,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0470747454128521,0.0403408102315227,0.000787613791002231,0.0195316880642691,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0481731088564824,0.0394210258892512,0.000787613791002231,0.0199874078344779,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0492970996772492,0.0385222129462014,0.000787613791002231,0.0204537606082589,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0504473158215453,0.037643893247261,0.000787613791002231,0.0209309944783489,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.051624369187245,0.0367855995394189,0.000787613791002231,0.0214193633260659,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0528288859492254,0.0359468752231932,0.000787613791002231,0.0219191269563704,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0540615068924818,0.0351272741097272,0.000787613791002231,0.0224305512360776,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0553228877530154,0.0343263601834234,0.000787613791002231,0.0229539082352947,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.056613699566676,0.03354370736999,0.000787613791002231,0.0234894763721584,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0579346290261421,0.0327788993097755,0.000787613791002231,0.0240375405609485,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0592863788462318,0.0320315291362716,0.000787613791002231,0.0245983923636588,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0606696681377367,0.0313011992596661,0.000787613791002231,0.0251723301451032,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0620852327899775,0.0305875211553314,0.000787613791002231,0.025759659231642,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0635338258622869,0.0298901151571349,0.000787613791002231,0.02636069207361,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0650162179846255,0.0292086102554624,0.000787613791002231,0.0269757484115364,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0665331977675456,0.0285426438998464,0.000787613791002231,0.0276051554462415,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0680855722217204,0.0278918618060948,0.000787613791002231,0.0282492480129026,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0696741671872615,0.0272559177678167,0.000787613791002231,0.0289083687591817,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0712998277730536,0.0266344734722461,0.000787613791002231,0.0295828683275086,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0729634188063399,0.0260271983202643,0.000787613791002231,0.0302731055416177,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0746658252927973,0.0254337692505262,0.000787613791002231,0.0309794475974368,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0764079528873461,0.0248538705675965,0.000787613791002231,0.0317022702584297,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0781907283759454,0.0242871937740042,0.000787613791002231,0.0324419580554972,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0800151001686288,0.0237334374061267,0.000787613791002231,0.0331989044915414,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.081882038804045,0.0231923068738159,0.000787613791002231,0.0339735122508034,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0837925374657695,0.02266351430368,0.000787613791002231,0.0347661934130858,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0857476125106639,0.0221467783859398,0.000787613791002231,0.0355773696729724,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.087748304009562,0.0216418242247756,0.000787613791002231,0.036407472564164,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0897956763005727,0.0211483831920869,0.000787613791002231,0.0372569436890472,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0918908185552916,0.0206661927845864,0.000787613791002231,0.0381262349536213,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0940348453582244,0.0201949964841519,0.000787613791002231,0.0390158088079046,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.096228897299729,0.0197345436213625,0.000787613791002231,0.0399261384919515,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.0984741415827924,0.0192845892421463,0.000787613791002231,0.040857708287609,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.100771772643966,0.0188448939774686,0.000787613791002231,0.0418110137761473,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.103123012788788,0.0184152239159909,0.000787613791002231,0.0427865621019021,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.10552911284203,0.0179953504796335,0.000787613791002231,0.0437848722420673,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.10799135281312,0.0175850503019757,0.000787613791002231,0.0448064752827834,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.110511042577087,0.0171841051094278,0.000787613791002231,0.0458519147016676,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.113089522571394,0.0167923016051133,0.000787613791002231,0.0469217466569354,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.115728164509032,0.0164094313553974,0.000787613791002231,0.0480165402832688,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.118428372108253,0.0160352906790042,0.000787613791002231,0.0491368779945874,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.121191581839321,0.0156696805386607,0.000787613791002231,0.050283355793884,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.124019263688699,0.0153124064352121,0.000787613791002231,0.0514565835902892,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.126912921941059,0.0149632783041515,0.000787613791002231,0.0526571855235341,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.129874095979534,0.0146221104145077,0.000787613791002231,0.0538858002959831,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.132904361104653,0.0142887212700398,0.000787613791002231,0.0551430815124144,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.136005329372376,0.0139629335126835,0.000787613791002231,0.056429698027728,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.139178650451681,0.0136445738281994,0.000787613791002231,0.0577463343027663,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.142426012502165,0.0133334728539721,0.000787613791002231,0.059093690768437,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.145749143072123,0.0130294650889123,0.000787613791002231,0.0604724841983325,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.14914981001757,0.0127323888054125,0.000787613791002231,0.0618834480900421,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.152629822442725,0.0124420859633099,0.000787613791002231,0.0633273330553623,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.156191031662416,0.0121584021258121,0.000787613791002231,0.0648049072196109,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.159835332186961,0.0118811863773386,0.000787613791002231,0.0663169566302581,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.163564662730016,0.0116102912432358,0.000787613791002231,0.0678642856750924,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.167381007239939,0.011345572611323,0.000787613791002231,0.0694477175101428,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.171286395955225,0.011086889655227,0.000787613791002231,0.0710680944975853,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.175282906484564,0.0108341047594641,0.000787613791002231,0.0727262786538675,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.179372664912091,0.0105870834462308,0.000787613791002231,0.0744231521082881,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.183557846928438,0.0103456943038642,0.000787613791002231,0.0761596175722768,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.187840678988166,0.010109808916932,0.000787613791002231,0.0779365988196232,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.192223439494205,0.00987930179791817,0.000787613791002231,0.0797550411779112,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.196708460009933,0.00965405032046522,0.000787613791002231,0.0816159120314183,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.20129812649953,0.00943393465413868,0.000787613791002231,0.0835202013357505,NA
"0.37 at% ²H",3700,"0.56",0.56,10,1.55711246481141,0.20599488059728,0.00921883770067917,0.000787613791002231,0.0854689221444833,NA
